time_s,target_x,target_y,target_z,target_rx,target_ry,target_rz,actual_x,actual_y,actual_z,actual_rx,actual_ry,actual_rz,pos_err_mm,rot_err_deg
0.3039429187774658,-0.05890567682561318,0.29793774701609094,0.2480633717916062,-0.7957414413331452,2.886368227453018,0.03666658879023689,-0.059028,0.297849,0.248181,-0.7959236584558308,2.886618382567454,0.03729029548446629,0.19150819112261266,0.02945346348085981
0.40479111671447754,-0.05893304335145345,0.2973108354283963,0.2481622061470927,-0.7920224918698214,2.887183003629781,0.03620855203413045,-0.05899,0.297832,0.248248,-0.7955279254337333,2.8865183793555644,0.03737214277093724,0.5312411464722719,0.14381789701422149
0.5051391124725342,-0.058654667809854545,0.2976175703423752,0.2485207912105858,-0.7935207275210947,2.8857615401460692,0.03544148378869123,-0.059013,0.297805,0.248326,-0.7951448570548357,2.8863758911548807,0.03756767176520378,0.44886016839687715,0.11397883844793291
0.6021871566772461,-0.05877610158240532,0.2978491369961913,0.24879265965518785,-0.7935032385406083,2.8855773018162543,0.03828234994203547,-0.059074,0.297801,0.248416,-0.794639998945857,2.8864814596739876,0.03806273955960244,0.48263146753394304,0.07513713760585478
0.7021701335906982,-0.05914945142768416,0.2980375066636921,0.24889334602084662,-0.7919438609981414,2.8861747835095555,0.0407110010452212,-0.059174,0.297905,0.248586,-0.7942123771573245,2.886733778682306,0.03918429845943402,0.3355923492212162,0.1167859529711914
0.8057982921600342,-0.059384438829646544,0.29830239415190934,0.24898123566289257,-0.7915193653258308,2.8873369978574317,0.04375161470819092,-0.059396,0.298053,0.248809,-0.7938590930955924,2.8869535920761464,0.041134617924596786,0.30330879848523795,0.1350820911161367
0.9044890403747559,-0.059643559788457916,0.29870227325391707,0.249288011400881,-0.7912541413472298,2.8879780043526284,0.04659551215197681,-0.059537,0.298226,0.248941,-0.7936680727196203,2.8872651889978034,0.04277445479543491,0.5988389710551215,0.1746675912623227
1.0059919357299805,-0.0600323839217871,0.2987630229719362,0.24928734357465587,-0.7915062537870355,2.8877756044307894,0.047809954524390186,-0.059798,0.298463,0.24902,-0.7943494428363693,2.8873531366658827,0.04465205078533615,0.4652119875836423,0.16344473291045591
1.1039800643920898,-0.0599747580462756,0.2988420121029192,0.249114605408652,-0.7952923144888717,2.887678052720146,0.04775738085588312,-0.060112,0.298971,0.248877,-0.7950160595640902,2.8878041437153947,0.047009472880185185,0.30319888138991347,0.03083541751064061
1.2039382457733154,-0.06077325448853284,0.2997580651056132,0.24885798454023667,-0.7985742876720886,2.887031277521731,0.05100653096231585,-0.06037,0.299584,0.248872,-0.79558632528323,2.8875100508015383,0.04960625688368428,0.4394420059875799,0.12811925542953587
1.3069288730621338,-0.0612905287388352,0.3011756722752871,0.24874038358947734,-0.8013264299187666,2.88504844648162,0.055949150505355455,-0.060653,0.300512,0.248753,-0.795964475742004,2.886712806895944,0.05289753276715058,0.9203602314528805,0.24389742458114952
1.4045262336730957,-0.06119727961819563,0.30216974703560984,0.2485738376340599,-0.7976181034283898,2.882767290774877,0.05818169263112112,-0.060912,0.301416,0.24849,-0.7961438610574242,2.8858762584363826,0.054717533205511676,0.8102763745372303,0.21566795014447265
1.5073261260986328,-0.06126423391909719,0.3036058086910578,0.2480846040468437,-0.7932319774628166,2.883798039817172,0.06180242864510287,-0.061258,0.302944,0.248208,-0.7952136383344415,2.8857130102212794,0.05798720474030197,0.6732430219187658,0.2047210107400328
1.6075589656829834,-0.06223446067871426,0.3060987951988231,0.247401045696229,-0.7948884632758138,2.8842964936889337,0.06610444050961804,-0.061898,0.30436,0.247585,-0.7950523356314656,2.8857666401687947,0.05968108608134702,1.7805767935270127,0.257946055660752
1.7077741622924805,-0.0633692578463055,0.308723319836944,0.24654487608465867,-0.7974340759819722,2.884380147632287,0.07004568094163088,-0.062735,0.305861,0.246879,-0.7967230877077448,2.8854672106304426,0.0617020864681417,2.950728156805761,0.3236190003398407
1.807983160018921,-0.06488906380585911,0.3107838025300177,0.2450985765544667,-0.7972606907938169,2.8856382319004026,0.07406797434430537,-0.063719,0.307917,0.245942,-0.7983353477083562,2.8848450623894752,0.06564831170404117,3.2092007049065394,0.32663573876406476
1.908200979232788,-0.06670433246180996,0.31297170845140604,0.2431961197404473,-0.8003563871176564,2.8859754626148937,0.07496291829642812,-0.065168,0.310241,0.244835,-0.799361845335091,2.8857206779539704,0.06927560398676226,3.5359602069230025,0.22222451266753918
2.0084261894226074,-0.0688167967634102,0.31597337034541156,0.24144420621424206,-0.8045016094074181,2.885864084325645,0.07656011413288216,-0.066594,0.31259,0.243761,-0.8023062238502262,2.8853149820173885,0.07194326955333409,4.66428491747277,0.20307088320883077
2.108643054962158,-0.07134800242121352,0.31952381181607314,0.23974236473519925,-0.8107538299611603,2.8840962053929764,0.07867131655614903,-0.068331,0.315421,0.242079,-0.804419944278363,2.8842429365297453,0.07336060981705204,5.603144899824382,0.32362777149630667
2.208869218826294,-0.07359047592218856,0.3232429428142614,0.23753279238043454,-0.8123417296662777,2.882585871102875,0.07970022536469917,-0.070374,0.318612,0.240453,-0.8080885933849304,2.882388528486282,0.07607705111895775,6.349721352023747,0.22195527019326675
2.3091070652008057,-0.07696927877114451,0.32698596427889504,0.23483729989567073,-0.8179033877352561,2.877594252879072,0.08005830914812702,-0.072594,0.321822,0.238668,-0.8106791422694795,2.8811311190692663,0.0782734627418263,7.777136663852573,0.3201042231805817
2.4092931747436523,-0.0798606771249659,0.3311074810429588,0.2323798541896555,-0.8222840929406036,2.8750366797662896,0.08419282529263146,-0.07516,0.3252,0.236678,-0.8137218918697336,2.8797300134002506,0.08043593127664402,8.687275471232457,0.4091612351289926
2.509526014328003,-0.08356959873643932,0.33525886273818106,0.229898603361237,-0.8206482565602279,2.8753313390407844,0.08737719078470244,-0.077949,0.329088,0.234709,-0.8151228318036366,2.879211753462236,0.08318756113178168,9.63382545574484,0.31643608411539065
2.6086771488189697,-0.0868632718998779,0.339691592935857,0.22774047581234877,-0.8202067698569502,2.8769197078419975,0.09394393125083404,-0.080328,0.332946,0.23281,-0.8162120710411841,2.8784077576066585,0.08550350063366215,10.672997627227224,0.3610430461630054
2.709916114807129,-0.08908728248697881,0.3445108367216057,0.2257412019846022,-0.8172618273817621,2.8767419736134165,0.09578946399270959,-0.083002,0.337521,0.230905,-0.8185386276983879,2.877525219496403,0.08997631154880144,10.609113548495202,0.2325859374808132
2.810171127319336,-0.0913494155816563,0.3499151903384678,0.22354922201686203,-0.8211960273807362,2.8735422988810275,0.09679780137728398,-0.085664,0.342106,0.228868,-0.8195884416238007,2.875953563899996,0.08951127348146473,11.027094055664515,0.30775294949005344
2.910391092300415,-0.09442557968534006,0.3555197181464386,0.22124902031768345,-0.8223537779638793,2.8688644867310216,0.09001740553268125,-0.088418,0.346909,0.227212,-0.8201916043399688,2.874512479782873,0.08912466050713715,12.074460955456253,0.3109790802024752
3.009202003479004,-0.09703242295889304,0.3608391545092771,0.21971993569685944,-0.8231252130486606,2.866279877842288,0.08629071798703258,-0.091524,0.351791,0.225282,-0.8214368692747968,2.873346974439482,0.0859803611544731,11.964463332305469,0.3873042019606297
3.1091930866241455,-0.10118326787655628,0.3664140374333082,0.21786355530813226,-0.8260593016016092,2.8661681107884607,0.0805848354975959,-0.095039,0.356763,0.223352,-0.823925447184385,2.8729637904862377,0.08293678079764501,12.689270129274128,0.38459307719528796
3.210231065750122,-0.10706116545311511,0.37229689530533533,0.2158666528217805,-0.8338624252891554,2.8685651742632388,0.07569899960430687,-0.099005,0.362518,0.221592,-0.8272589568121268,2.8727251011821484,0.08347598890962128,13.903531763973529,0.4330645448963481
3.310333013534546,-0.11152007084277699,0.3777818343302648,0.21393478438205663,-0.8360890582073526,2.873390550013019,0.07584385310094355,-0.102895,0.367671,0.219838,-0.830493281571562,2.872066111196258,0.08074823442522569,14.541965910045075,0.3108444484172836
3.411515951156616,-0.1165259433896371,0.38319934000727657,0.2120016491513913,-0.8405877233195171,2.8698163110094104,0.07410217283225283,-0.106829,0.372983,0.217981,-0.8324853231388248,2.8717867134374844,0.07644808148258364,15.302187778774115,0.33118914261679705
3.509221315383911,-0.12041262164586428,0.38829844041789946,0.2101616516223116,-0.839910983190584,2.872015730502973,0.06960456939284047,-0.110715,0.378452,0.216515,-0.8338578461746229,2.8702544130981407,0.06857240589710228,15.210565081477261,0.2841181606274927
3.611945152282715,-0.12453497753235912,0.3949105639101873,0.2088114866585642,-0.8383552689586585,2.860585614356194,0.034044231687202664,-0.114881,0.385351,0.215015,-0.8339620607716539,2.8687555247905325,0.05948009508730671,14.935465246373232,1.0785378550735698
3.7103869915008545,-0.12934535526073448,0.4028532774978691,0.20863963579263217,-0.8329731912024911,2.8590360643369372,0.02384069797153433,-0.119626,0.39337,0.214038,-0.8328780998055659,2.8681052777123037,0.052184083131581335,14.61303373366898,1.203138084953128
3.8121800422668457,-0.13493681929318688,0.412087001776913,0.20687972727789553,-0.8252992574750292,2.8642546322189952,0.016030007304400417,-0.124029,0.401815,0.212625,-0.8320716102811059,2.867489725784178,0.043782996105530846,16.046890692251935,1.1234666240099536
3.9124341011047363,-0.13926008121893832,0.4205164661961795,0.2043210962533848,-0.8264718459968363,2.86642948983849,0.008821739401275482,-0.12863,0.410816,0.211615,-0.8346352820122537,2.8659708062466747,0.03650473832574439,16.133775224953812,1.1083935236167395
4.009223937988281,-0.14239119512677736,0.4267879805712509,0.20265391860221313,-0.8456204584526074,2.8649156244721383,0.006996844201217437,-0.134124,0.418773,0.210659,-0.8466412862110091,2.859585008919219,0.035658195330501984,14.023828186587794,1.1337015320493475
4.109454154968262,-0.1464374281598572,0.4320560603632625,0.20176133895616744,-0.8482653101072096,2.8610502421766495,0.01453356848091365,-0.138108,0.423671,0.209504,-0.8520698001043587,2.8572934271289148,0.03379645840543403,14.129310344297048,0.772126672364699
4.213254928588867,-0.14973161336614585,0.43703310605379586,0.20080134689676338,-0.837389294723373,2.85841074751325,0.016416983144065478,-0.139955,0.426371,0.207721,-0.8507621719241341,2.857233162293086,0.02795326812658582,16.035718676835916,0.6884278851667242
4.309445142745972,-0.15289813342514644,0.44286306825959015,0.19861617823151653,-0.8377211113670934,2.857898781313815,0.01004159134860095,-0.141468,0.428387,0.204882,-0.8480706656152477,2.856877191175881,0.023614410075444226,19.479862032554642,0.6611815459040359
4.413731098175049,-0.15609182461063276,0.449755953029207,0.1964672517337789,-0.8562201953740242,2.850934906796705,0.000657305194175205,-0.142834,0.429389,0.202471,-0.8478744597689838,2.857015867689829,0.01836133445746553,25.0325324796429,0.7998714793523954
4.513918161392212,-0.15837386047391255,0.4545912261868248,0.19547123315901296,-0.8798711109375098,2.84450555446239,0.006426806641141307,-0.143757,0.429877,0.200445,-0.8485120450526283,2.8560733089334787,0.01342493427631268,29.140760846550755,1.3122222421774334
4.612985134124756,-0.15970387077063714,0.45599065528599075,0.19504234696006362,-0.884741025856519,2.844486832943017,0.004945636898577145,-0.144803,0.430246,0.198959,-0.8511624100693131,2.854727505746688,0.012041959639897402,30.002723152290063,1.3731857277404844
4.7143659591674805,-0.16068939273920588,0.45641799467322935,0.1959277805045917,-0.8818635486853791,2.8417569402344847,0.012710994498593677,-0.146018,0.430459,0.197466,-0.8563214255407362,2.85272823914396,0.011852137617807186,29.85775089602075,1.0747111113837233
4.813626289367676,-0.15925526154939787,0.45495969525403934,0.19718562428633388,-0.8745004412701296,2.8406897397695587,0.009881246557945457,-0.146556,0.430618,0.196866,-0.8582136453365251,2.8501887510015584,0.012069553420727153,27.457085268195367,0.7518343335281554
4.91300106048584,-0.15636763299588038,0.45130802643305423,0.19857117534536095,-0.8590513024128856,2.845771694926566,0.005011009490689349,-0.147321,0.430452,0.195977,-0.8599891004985012,2.849137394678356,0.010028104521135402,22.881109082841395,0.27807469427606596
5.015036106109619,-0.1545836371975116,0.4503327868965521,0.1995424478227915,-0.8477231215161697,2.8479900377203546,-0.0014514927825262172,-0.147289,0.430405,0.195261,-0.859436729900968,2.8483022718386937,0.007174113710093465,21.648538470229347,0.58016244400764
5.1112120151519775,-0.15251774885848135,0.4461705705477017,0.2026741974700165,-0.8416466218547608,2.85382714788104,0.003963548181997084,-0.147596,0.430619,0.19483,-0.8607222829939758,2.8473137644825006,0.008895243655551905,18.099900338806275,0.7972276391194315
5.215481281280518,-0.14888460036042855,0.4402594331819445,0.20668148561295374,-0.8386965325301995,2.851456730470884,-0.00041746525334312453,-0.147005,0.43012,0.195881,-0.8582943883906876,2.8473971770595363,0.004061805350653275,14.932899659532335,0.7910034768817662
5.311747074127197,-0.14203102759222772,0.43253769372763146,0.21002433869181258,-0.8368923993232921,2.848206038886284,-0.0037895577618023146,-0.144886,0.429596,0.200143,-0.8598124006832164,2.8422155284364283,0.0035676121075342744,10.697910252878366,0.9544667435495048
5.411859035491943,-0.13393078813345155,0.42545103775973964,0.21311770128899352,-0.8354028672867452,2.840996554471352,-0.015151447228115959,-0.142153,0.427987,0.204482,-0.8600696290902039,2.837726403954634,-0.00010121022745907073,12.190619722358699,1.1321427491446248
5.513015031814575,-0.12685420880544973,0.41903315309802736,0.21550766949925687,-0.8185739617224795,2.8426211237050145,-0.025709614338447175,-0.139009,0.426,0.208271,-0.8560335736060627,2.8368525415774752,-0.002320519174993845,15.768490421727655,1.7295083050558162
5.613813161849976,-0.12215854615910361,0.41455520777832094,0.21852393143801793,-0.8088771828062066,2.8502175774067244,-0.0206908424197387,-0.136269,0.423197,0.21135,-0.8530173668006005,2.837697121786461,-0.004727234222480841,18.03471021880091,1.8713475939259554
5.715989112854004,-0.12092983570905744,0.4089530140025769,0.2206696540651946,-0.814016760119745,2.8513950243817656,-0.027608447324468856,-0.133125,0.419185,0.215006,-0.8526365579060087,2.8371396990673725,-0.009967295662895715,16.89652469902429,1.7292232646150785
5.81680703163147,-0.1184406017290774,0.4014684735173643,0.22334423357572006,-0.823343806845422,2.8504812383510156,-0.0313689563081998,-0.129893,0.414511,0.218016,-0.8539668364156298,2.834733373829456,-0.016501903868047847,18.156403725504553,1.470967497147011
5.916990041732788,-0.11531937612315182,0.3946570585703874,0.22664382106987468,-0.8389027827930106,2.83619116315908,-0.04475873238338529,-0.126287,0.409731,0.221426,-0.8535759218033202,2.833315432762847,-0.02182294080690262,19.358154365657636,1.0572046534356108
6.017204999923706,-0.11245083294119017,0.38939292682967175,0.23001368389975027,-0.8419988875950525,2.831737579955428,-0.04262537124890446,-0.122645,0.405085,0.224914,-0.8540124542513012,2.8323687779049256,-0.02404325716879372,19.395076135020215,0.8696658802428573
6.117341995239258,-0.10747096033789222,0.3840457639039555,0.23415221123917354,-0.840575155639869,2.830320142640648,-0.046313925587258796,-0.118793,0.400322,0.228278,-0.8548247781056252,2.831272002474171,-0.027913882386220567,20.678752410311322,0.9216253970921349
6.217648267745972,-0.10379546893768427,0.3801045911160975,0.237700807292186,-0.8514086317805671,2.826250708059422,-0.0495685269585175,-0.114969,0.395271,0.231422,-0.8549775043506805,2.8312963387492154,-0.03233755932875164,19.856766500280422,0.7457940672542052
6.316723108291626,-0.1016795451504966,0.37627701383308154,0.24118502045873735,-0.855859390327013,2.832412005714462,-0.043701860281035745,-0.110935,0.390109,0.235124,-0.8540546178390519,2.831136737879681,-0.03410385503378645,17.712234607588393,0.38807292930876724
6.416750192642212,-0.09713108652396284,0.3702302360833008,0.24517144181957082,-0.8458155011027864,2.83518467950016,-0.045516690307859056,-0.107113,0.384857,0.238635,-0.8493923926199743,2.832192935466065,-0.034964831606925234,18.876066618302136,0.4528996034786787
6.5183281898498535,-0.09215817655597136,0.3637522776983145,0.24922812833045477,-0.8294204442873238,2.835282700344475,-0.047732802613814226,-0.102462,0.379058,0.242086,-0.8444253428633854,2.831623286110904,-0.03961105141086834,19.784941491718207,0.6742982753812098
6.616562128067017,-0.08841010010177375,0.3581963337381911,0.2524842791327886,-0.8213659360790143,2.8340185867176437,-0.047608953883348355,-0.098163,0.373676,0.245554,-0.8414542369509939,2.8308412303423776,-0.04138474606881435,19.564454831662747,0.8287160074282014
6.71748423576355,-0.08398783371169234,0.3539959593912693,0.25500662102793975,-0.8303745036824001,2.8277750175636998,-0.050234600404968154,-0.094612,0.369344,0.248044,-0.8391536510021265,2.8291980966857073,-0.04333273188284183,19.922684342918455,0.46318132838050957
6.818957090377808,-0.08076213960078857,0.3504792298226658,0.2568310211466192,-0.8341414861992894,2.823183560611653,-0.05429773389118059,-0.0909,0.364116,0.251105,-0.8376310462954146,2.8285370909921728,-0.04503864388253008,17.931119109382433,0.5030765742879574
6.916746139526367,-0.07836914776978711,0.3465001429574819,0.25889581011863233,-0.8300110425062335,2.8242415773222853,-0.054039441063051356,-0.087762,0.359238,0.253976,-0.8359318617743473,2.827339392826314,-0.04689589179686264,16.57356952070498,0.424089319951979
7.018005132675171,-0.07636247257151563,0.3413335973249883,0.26275456931888164,-0.8312437768613775,2.822058234834662,-0.05918229552074953,-0.084735,0.354167,0.256838,-0.8331840979042943,2.8269230596618007,-0.0504018659485501,16.42562730201962,0.4496895495523453
7.119626045227051,-0.0750283165231919,0.3367652619867448,0.2657529066692323,-0.82445574697194,2.8245017854855883,-0.055864291621482536,-0.082086,0.349493,0.259968,-0.8289150946640395,2.828388699389985,-0.04972643530432298,15.661141598382937,0.3889349973295423
7.21983003616333,-0.07318598834635737,0.3325306854785241,0.268865649485808,-0.8106493991869689,2.8347313016218796,-0.045171266876571164,-0.079944,0.34594,0.262648,-0.8266650452685093,2.8284593955680135,-0.046744591682548284,16.252372213772464,0.6714518519199973
7.317734956741333,-0.07092046823321888,0.3292120429872142,0.27244294206852715,-0.8174464356466797,2.8298543730737338,-0.045083938263117795,-0.07798,0.34222,0.265508,-0.8277359033911367,2.826104462686945,-0.04798198792120026,16.344337120437263,0.43953914871530664
7.41769814491272,-0.07007687730453357,0.3282661074159933,0.2757688380571888,-0.8356654998203641,2.8143256492483477,-0.059349911108644626,-0.076614,0.339509,0.267908,-0.8278363103935159,2.8254674365490184,-0.0489742244462347,15.196360806207622,0.7500598345916019
7.520480155944824,-0.07084488133977943,0.32820898564390627,0.2786337797159902,-0.8282271177004255,2.8225389452410408,-0.05121429682631235,-0.075055,0.336508,0.270077,-0.8244260622947058,2.826186025252424,-0.05324700023707,12.641883464253562,0.24230671689661312
7.620742082595825,-0.06994188443742831,0.32550285534539747,0.2785835318885667,-0.8080038599696343,2.8299213573118607,-0.05452087844944211,-0.073865,0.333783,0.270815,-0.8230884799266281,2.826509659110958,-0.06050036900893238,12.01256504340823,0.6436919914137925
7.720944881439209,-0.06969655855320671,0.3241961022151967,0.27418208655959336,-0.8196373765884809,2.8242026940636142,-0.07986017397109726,-0.072815,0.330923,0.270285,-0.8249125577241478,2.826393647655999,-0.0716481476309437,8.376342550136883,0.41274074380984144
7.820334196090698,-0.06950444135967337,0.32197205273801766,0.2685662321131237,-0.8410838381375053,2.8217498901680687,-0.10599499895629542,-0.071925,0.328043,0.268765,-0.8277170902893729,2.8264254106030045,-0.08214469996691506,6.538731793083714,1.0736695442369524
7.918635129928589,-0.06912186064174027,0.31753621279414795,0.26336053082520045,-0.8351316213933383,2.827001891425915,-0.12085410530098072,-0.070883,0.324971,0.267142,-0.8301542520685102,2.825447666731954,-0.09544099076058411,8.525091304817334,1.016550558700723
8.017797231674194,-0.06669524333971757,0.3134264153364045,0.26059825286875793,-0.8326810272191449,2.82479943652915,-0.1403336511539037,-0.069839,0.322556,0.265736,-0.8314812817623645,2.8247508243553914,-0.10491546763666185,10.937502807012912,1.373582735305336
8.11782717704773,-0.06544221588388836,0.3124748308817804,0.26024720650594785,-0.8347691956584241,2.8199442778384,-0.14645553274788137,-0.069422,0.320959,0.264919,-0.8324622502764861,2.824613930644814,-0.11171978925226878,10.471172889818673,1.3632932126699169
8.218008041381836,-0.06679813940659432,0.31485414000603507,0.2623684947843475,-0.8356437879054803,2.8227110961631743,-0.1374451503354781,-0.069346,0.32006,0.264553,-0.8314517360348562,2.824646028283147,-0.11571355684836337,6.193919188801807,0.8598941670980993
8.318226099014282,-0.06857463640159761,0.3161757001697515,0.2635376288773838,-0.8322376163115079,2.821521918347786,-0.13768883115545777,-0.069526,0.318927,0.26403,-0.8305520890195357,2.824650447379677,-0.12043393147435015,2.952485863586313,0.6860907953412909
8.421436071395874,-0.06988323287636362,0.3157332530319198,0.2623414115689888,-0.8301031200585851,2.8235734761273257,-0.13432278680191015,-0.069732,0.318175,0.263585,-0.8282498498744176,2.8252587465341494,-0.12365168417812783,2.7443600027632864,0.4250940254426028
8.522695064544678,-0.07084758510706682,0.31508093099526185,0.2614390293724467,-0.8201550368896725,2.829008220211543,-0.13122154040059486,-0.069937,0.317343,0.26298,-0.8239003280630192,2.8259629083027957,-0.12819839131475225,2.884564420218574,0.23619381852758442
8.577776908874512,-0.07075222830039125,0.314891835739619,0.2615291076497998,-0.8153668612371103,2.8275008531142967,-0.13850318158388897,-0.069939,0.317168,0.262866,-0.8226447431203756,2.826071400104802,-0.12934252443922217,2.762163131463615,0.45638050437838756
8.629276990890503,-0.07054321786432628,0.3147679558068243,0.2615521458761078,-0.8118252882670773,2.826154659181157,-0.14398480478109224,-0.069958,0.317084,0.262853,-0.8218388190307284,2.8258396078038657,-0.1300966312890592,2.72006656262611,0.6676162844982172
8.684370994567871,-0.06985115829159252,0.31484227119817243,0.2613376530853362,-0.8116935948162025,2.825034633367645,-0.14470042220564672,-0.070136,0.31689,0.262697,-0.820525003366708,2.825016229062479,-0.13236488773783445,2.4742983003447176,0.5928334623376699
8.73951005935669,-0.06958276283261021,0.3152540673350704,0.2612562154047019,-0.8117697397696397,2.8236475573704216,-0.1447294097928701,-0.070139,0.316731,0.262487,-0.8197437965896417,2.824313071598456,-0.1350629156212909,2.00138966799198,0.4965831382766401
8.793101072311401,-0.06998806694006669,0.31618414924006694,0.2613862746773003,-0.8121698164695458,2.8218814572339195,-0.14367970091068769,-0.070045,0.316662,0.262347,-0.8188899737083398,2.8238569564988363,-0.13679963588106514,1.0745119207148934,0.4071624386785967
